,MajorArea,WORLD,More developed regions,Less developed regions,Least developed countries,Less developed regions excluding least developed countries,High-income countries,Middle-income countries,Upper-middle-income countries,Lower-middle-income countries,Low-income countries,Sub-Saharan Africa,AFRICA,Eastern Africa,Burundi,Comoros,Djibouti,Eritrea,Ethiopia,Kenya,Madagascar,Malawi,Mauritius,Mayotte,Mozambique,Reunion,Rwanda,Seychelles,Somalia,South Sudan,Uganda,Tanzania,Zambia,Zimbabwe,Middle Africa,Angola,Cameroon,Central African Republic,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Sao Tome and Principe,Northern Africa,Algeria,Egypt,Libya,Morocco,Sudan,Tunisia,Western Sahara,Southern Africa,Botswana,Lesotho,Namibia,South Africa,Swaziland,Western Africa,Benin,Burkina Faso,Cabo Verde,Cote d'Ivoire,Gambia,Ghana,Guinea,Guinea-Bissau,Liberia,Mali,Mauritania,Niger,Nigeria,Saint Helena,Senegal,Sierra Leone,Togo,ASIA,Central Asia,Kazakhstan,Kyrgyzstan,Tajikistan,Turkmenistan,Uzbekistan,Eastern Asia,China,China Hong Kong SAR,China Macao SAR,North Korea,Japan,Mongolia,South Korea,Southern Asia,Afghanistan,Bangladesh,Bhutan,India,Iran,Maldives,Nepal,Pakistan,Sri Lanka,South-Eastern Asia,Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Philippines,Singapore,Thailand,Timor-Leste,Viet Nam,Western Asia,Armenia,Azerbaijan,Bahrain,Cyprus,Georgia,Iraq,Israel,Jordan,Kuwait,Lebanon,Oman,Qatar,Saudi Arabia,State of Palestine,Syrian Arab Republic,Turkey,United Arab Emirates,Yemen,EUROPE,Eastern Europe,Belarus,Bulgaria,Czechia,Hungary,Poland,Republic of Moldova,Romania,Russian Federation,Slovakia,Ukraine,Northern Europe,Channel Islands,Denmark,Estonia,Faeroe Islands,Finland,Iceland,Ireland,Isle of Man,Latvia,Lithuania,Norway,Sweden,United Kingdom,Southern Europe,Albania,Andorra,Bosnia and Herzegovina,Croatia,Gibraltar,Greece,Holy See,Italy,Malta,Montenegro,Portugal,San Marino,Serbia,Slovenia,Spain,TFYR Macedonia,Western Europe,Austria,Belgium,France,Germany,Liechtenstein,Luxembourg,Monaco,Netherlands,Switzerland,LATIN AMERICA AND THE CARIBBEAN,Caribbean,Anguilla,Antigua and Barbuda,Aruba,Bahamas,Barbados,British Virgin Islands,Caribbean Netherlands,Cayman Islands,Cuba,Curacao,Dominica,Dominican Republic,Grenada,Guadeloupe,Haiti,Jamaica,Martinique,Montserrat,Puerto Rico,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Sint Maarten,Trinidad and Tobago,Turks and Caicos Islands,United States Virgin Islands,Central America,Belize,Costa Rica,El Salvador,Guatemala,Honduras,Mexico,Nicaragua,Panama,South America,Argentina,Bolivia,Brazil,Chile,Colombia,Ecuador,Falkland Islands,French Guiana,Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela,NORTHERN AMERICA,Bermuda,Canada,Greenland,Saint Pierre and Miquelon,USA,OCEANIA,Australia/New Zealand,Australia,New Zealand,Melanesia,Fiji,New Caledonia,Papua New Guinea,Solomon Islands,Vanuatu,Micronesia,Guam,Kiribati,Marshall Islands,Micronesia.1,Nauru,Northern Mariana Islands,Palau,Polynesia,American Samoa,Cook Islands,French Polynesia,Niue,Samoa,Tokelau,Tonga,Tuvalu,Wallis and Futuna Islands,Year
1371,Sweden,328141,312689,15452,296,15156,312377,15491,13814,1677,273,1243,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,1142,0,394,748,0,0,0,0,970,500,0,94,376,0,261,0,0,0,0,0,0,3,0,258,0,0,0,0,0,0,0,0,10506,0,0,0,0,0,0,1895,0,0,0,0,1895,0,0,188,0,0,23,0,0,36,0,0,129,1302,0,0,0,0,0,0,605,0,697,0,0,7121,0,0,0,991,0,0,688,87,0,0,0,0,0,0,0,5355,0,0,239487,4837,340,301,363,1604,1307,0,191,475,256,0,147746,0,23531,403,76,38681,1998,1868,0,376,260,49518,0,31035,34510,0,46,0,628,0,5419,0,6411,543,151,803,0,1191,0,19318,0,52394,3551,4927,10234,16851,26,2157,0,4447,10201,4456,103,0,0,0,29,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,137,35,47,31,412,33,212,3446,204,293,757,1257,190,349,0,0,0,0,282,0,0,114,57320,0,7604,87,0,49629,13987,13987,12585,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1372,Switzerland,648999,608973,40026,1001,39025,608273,39526,35206,4320,977,3929,6382,105,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,145,0,0,145,0,0,0,0,0,0,2453,0,1521,932,0,0,0,0,3472,0,0,404,3068,0,207,0,0,13,0,0,143,17,0,34,0,0,0,0,0,0,0,0,19144,54,0,0,54,0,0,1805,0,726,0,0,1060,19,0,431,0,0,24,0,0,118,0,0,289,1973,0,0,0,0,0,0,1033,0,940,0,0,14881,0,0,0,410,14,0,3853,193,0,0,0,0,0,0,0,10411,0,0,526522,5900,29,381,468,2648,1015,0,158,580,621,0,27278,0,2798,37,0,1227,160,553,0,76,43,2211,3436,16737,286939,0,75,0,3009,0,3698,0,198170,121,212,16183,0,2856,329,62286,0,206405,15802,2331,96906,71058,12862,557,0,6889,0,15440,2430,0,0,0,307,0,0,0,74,0,0,0,1045,0,223,781,0,0,0,0,0,0,0,0,0,0,0,2847,0,672,59,154,61,1450,84,367,10163,794,659,3563,1035,709,1962,0,0,0,0,780,0,0,661,62456,125,20968,0,0,41363,19055,18935,15750,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,120,0,0,0,0,0,0,2015
1373,Syrian Arab Republic,6238472,316457,5922015,3131,5918884,1060001,5178012,4307342,870670,8,440,241236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,240796,2941,206837,27762,2024,0,1232,0,182,0,0,0,182,0,239,0,0,0,0,0,51,8,0,0,0,180,0,0,0,0,0,0,5659740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,73,2325,0,0,2263,0,0,0,62,0,0,0,0,5657342,2828,0,3044,3541,0,252056,9483,643705,21340,1230484,0,7148,659067,4672,0,2768494,48537,2943,200063,11890,83,1788,569,1642,588,0,7,3265,228,3720,87003,0,4498,5,0,973,35,114,0,16,0,5506,68095,7761,20621,0,0,0,180,0,7044,0,6058,307,0,26,0,123,973,5910,0,80549,3320,2014,17046,44761,0,0,0,9714,3694,21039,764,0,244,0,0,0,0,0,0,0,0,16,25,0,296,0,0,155,0,0,0,28,0,0,0,0,0,543,0,11,0,78,0,189,0,265,19732,1125,2,2461,306,142,64,0,0,0,0,0,0,0,15632,105528,0,24698,0,0,80830,10866,10866,10866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1374,Tajikistan,583704,535756,47948,15032,32916,35920,532752,489394,43358,15032,1,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,145,678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47113,29517,15816,2205,0,0,11496,0,0,0,0,0,0,0,0,15031,15031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,0,249,0,10,144,0,1885,0,0,0,0,0,0,0,0,277,0,0,529860,502114,5679,179,307,15,59,0,0,466508,0,29367,2115,0,28,359,0,52,2,21,0,561,332,103,303,354,380,0,0,0,0,0,97,0,186,0,0,0,0,0,13,84,0,25251,284,69,248,24433,0,0,0,53,164,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,8,2,0,0,0,0,0,0,0,0,0,0,5759,0,1185,0,0,4574,137,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1375,TFYR Macedonia,497411,350430,146981,0,146981,283594,213817,213582,235,0,187,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,134,0,0,0,0,0,187,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144654,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144650,0,0,0,21,0,0,0,85,0,0,0,0,0,0,0,144544,0,0,259337,6780,0,3286,2039,214,264,0,0,255,722,0,23105,0,3111,3,0,8214,41,655,0,0,0,2492,6117,2472,139890,534,0,3079,10055,0,2169,0,73033,35,3317,272,0,46737,32,627,0,89562,21921,3663,4565,0,87,361,0,161,58804,2006,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,1954,1489,12,46,406,0,1,0,0,0,0,0,0,0,0,37428,0,10747,0,0,26681,53665,53665,53665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1376,Thailand,861576,645529,216047,44985,171062,750572,110390,29456,80934,614,1725,5774,239,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4049,0,1199,2850,0,0,0,0,1435,0,0,69,1366,0,51,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,254387,0,0,0,0,0,0,113030,15192,19192,961,563,45238,0,31884,11183,0,10548,61,0,0,299,0,0,275,110678,14384,30806,22525,3361,8283,0,340,19269,0,158,11552,19496,0,0,1159,284,0,0,0,100,3755,0,0,2291,0,0,0,146,11761,0,261311,1757,0,23,543,814,98,0,0,217,62,0,120935,0,12889,13,114,10588,1212,535,0,10,0,18159,38368,39047,12726,0,0,0,0,0,378,0,9866,125,0,272,0,0,1,2084,0,125893,5604,3513,18463,64068,84,181,0,13990,19990,1124,68,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,311,0,7,0,0,0,160,0,144,745,60,9,549,36,0,0,0,0,0,0,21,0,0,70,270245,0,14940,157,0,255148,68735,68735,60712,8023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1377,Timor-Leste,37759,15026,22733,0,22733,15026,22733,59,22674,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22666,0,0,22525,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3812,0,0,0,0,0,0,0,0,0,0,0,1569,0,0,0,0,0,0,3,0,0,0,0,0,1566,2231,0,0,0,0,0,217,0,79,0,0,1717,0,0,218,0,0,12,0,0,12,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11214,11214,11214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1378,Togo,438492,52982,385510,82619,302891,53002,303015,14913,288102,82475,385476,385476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17346,0,0,9,0,2437,0,0,14900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368130,48118,15393,0,50328,0,87494,533,0,418,6653,144,9702,147698,0,1613,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49962,24,0,0,13,11,0,0,0,0,0,0,2180,0,154,0,0,81,5,114,0,0,0,113,354,1359,5748,0,0,0,0,0,14,0,5152,0,0,74,0,0,0,508,0,42010,219,2561,24171,12013,0,0,0,1180,1866,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,11,20,0,0,0,0,0,0,0,0,0,0,2672,0,2672,0,0,0,348,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1379,Tokelau,2254,2128,126,0,126,2128,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254,2128,738,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,20,0,0,0,106,0,0,0,0,2015
1380,Tonga,58438,54302,4136,1001,3135,54577,2771,2697,74,972,972,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,0,0,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,1,0,1,0,0,0,0,0,0,0,0,287,0,17,0,0,2,1,1,0,0,0,0,34,232,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,104,7,0,97,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,276,0,0,0,0,0,0,0,0,0,0,18814,0,100,0,0,18714,37963,35075,11784,23291,1388,1332,0,27,0,29,18,0,0,0,18,0,0,0,1482,1288,0,0,118,76,0,0,0,0,2015
1381,Trinidad and Tobago,360896,344205,16691,0,16691,350024,10822,10817,5,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23312,12,0,0,4,8,0,0,0,0,0,0,20759,0,173,1,0,42,3,111,0,1,0,351,294,19783,406,0,0,0,0,0,18,0,167,15,0,0,0,0,0,206,0,2135,70,0,418,773,0,0,0,534,340,16635,12409,0,720,0,390,1490,403,6,285,0,96,306,23,2196,0,0,2299,0,44,174,266,780,964,208,0,0,1759,179,0,34,0,0,0,26,0,119,4047,34,5,224,12,39,45,0,0,880,0,0,0,0,2808,318973,68,75156,0,0,243749,1920,1920,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1382,Tunisia,752714,709628,43086,781,42305,741137,11044,5955,5089,533,1104,7609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,145,0,6505,0,872,3084,2549,0,0,0,178,0,0,0,178,0,781,0,0,0,0,0,0,533,0,0,0,248,0,0,0,0,0,0,34448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,568,0,0,0,0,33880,0,0,468,38,0,312,23543,251,1784,0,0,978,0,600,0,517,5389,0,581556,2945,0,124,580,291,409,0,1062,335,144,0,12899,0,963,6,13,759,28,100,0,1,0,1013,4864,5152,111596,0,0,0,0,0,636,0,107671,376,0,137,0,40,2,2734,0,454116,3690,4414,395285,34842,22,142,0,4568,11153,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,170,45,1,95,15,0,0,0,0,0,0,0,0,0,14,127397,0,12284,0,0,115113,1530,675,675,0,855,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1383,Turkey,3100282,2935317,164965,42,164923,2969882,130358,122645,7713,42,1838,5371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,3533,0,998,2535,0,0,0,0,1796,0,0,33,1763,0,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,157525,48748,46894,1051,803,0,0,198,0,0,0,0,0,198,0,2597,0,0,0,105,2447,0,0,0,45,880,0,0,0,0,0,0,879,0,1,0,0,105102,581,2121,2170,665,457,17515,27960,995,12297,268,0,5046,0,0,0,0,35027,0,2502826,30809,25,8584,965,2218,874,184,6059,10237,308,1355,173734,0,35781,77,0,7367,73,489,0,88,64,11260,46435,72100,81010,1961,0,0,86,0,33489,0,20491,268,88,296,0,388,52,3969,19922,2217273,184847,44034,302547,1395973,623,210,0,204551,84488,2069,62,0,0,10,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,21,0,0,0,0,0,0,0,412,0,8,0,25,0,267,0,112,1595,635,37,432,258,49,0,0,0,0,0,52,0,0,132,389491,144,28265,0,0,361082,43000,43000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1384,Turkmenistan,241393,225747,15646,0,15646,13936,227457,201504,25953,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,53,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15326,3276,1050,1001,462,0,763,0,0,0,0,0,0,0,0,4901,0,0,0,0,4901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7149,875,1724,0,12,197,0,2301,0,0,0,0,0,0,0,0,2040,0,0,223013,214312,5464,370,158,0,54,0,0,185664,0,22602,2128,0,16,319,0,25,1,4,0,598,245,75,234,611,526,0,0,0,0,0,116,0,206,0,0,0,0,29,115,60,0,6047,140,14,214,5583,0,0,0,0,96,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,25,5,0,0,0,0,0,0,0,0,0,0,2671,0,475,0,0,2196,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1385,Turks and Caicos Islands,1843,252,1591,0,1591,1805,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,3,0,3,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,1591,1586,0,6,0,1545,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,155,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1386,Tuvalu,3483,2314,1169,293,876,1730,1630,1338,292,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,584,0,2,0,0,0,0,0,582,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,51,0,0,0,0,0,11,0,6,0,0,0,0,0,0,34,0,13,12,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828,1664,190,1474,411,411,0,0,0,0,557,0,292,0,0,265,0,0,196,0,0,0,77,74,45,0,0,0,2015
1387,Uganda,732235,134380,597855,253377,344478,134357,346361,9848,336513,251517,596921,597018,579582,891,0,0,1524,218,333789,0,0,0,0,0,0,92195,28,0,145607,0,4857,473,0,6224,0,0,0,0,0,6224,0,0,0,1347,0,97,0,0,1250,0,0,9864,1645,137,454,7573,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74321,214,0,7,24,38,63,0,0,82,0,0,67139,0,1543,1,0,211,37,149,0,1,0,1130,4002,60065,1349,0,0,0,0,0,140,0,967,0,0,27,0,0,4,211,0,5619,274,268,590,2185,0,0,0,1508,794,104,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,83,1,0,77,5,0,0,0,0,0,0,0,0,0,0,56662,0,13140,0,0,43522,3397,3397,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1388,Ukraine,5842594,5170726,671868,9,671859,1727322,4115263,3883405,231858,9,6219,7284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,191,874,0,0,0,0,6188,0,0,242,5946,0,31,0,0,22,0,0,0,9,0,0,0,0,0,0,0,0,0,0,656077,495467,338022,26771,1250,4822,124602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160610,2645,2817,0,3561,11792,0,135112,384,0,104,0,0,0,0,0,4195,0,0,4713653,3962522,225734,8386,130992,41990,199518,64009,11900,3269992,10001,0,111969,0,7150,20859,0,1707,277,4564,0,35785,12233,4262,6870,18262,382487,0,0,0,758,0,19457,0,232241,336,141,46533,62,1274,3,81618,64,256675,8232,3355,16153,220141,37,182,0,1208,7367,8507,671,0,0,0,18,0,0,0,0,577,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,0,155,0,0,0,452,78,502,6649,4408,114,875,163,236,401,0,0,0,0,241,0,0,211,438444,0,73194,0,0,365250,18629,18629,17227,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1389,United Arab Emirates,135577,52991,82586,68,82518,105536,30041,3992,26049,0,348,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3572,0,797,2775,0,0,0,0,280,0,0,0,280,0,68,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,78580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13662,0,0,0,11986,0,0,0,0,1676,431,0,0,0,0,0,0,431,0,0,0,0,64487,0,0,4041,165,0,288,0,203,24662,0,14515,9682,0,10888,0,43,0,0,17980,1007,23,123,34,281,124,0,0,355,67,0,12196,0,387,6,0,146,6,201,0,7,23,409,1407,9604,2627,0,0,0,0,0,86,0,370,30,0,0,0,24,1791,326,0,2150,176,0,797,0,0,0,0,742,435,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,39,5,42,0,0,0,0,0,0,0,0,0,27880,0,16053,0,0,11827,7131,7131,7131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1390,United Kingdom,4726208,4250626,475582,39738,435844,4402403,308779,220348,88431,12514,143245,155944,13457,0,0,0,56,0,0,0,1460,454,0,0,0,0,290,0,0,1241,1061,1335,7560,260,0,260,0,0,0,0,0,0,0,12699,764,3504,7232,1199,0,0,0,126908,8264,0,1625,117019,0,2620,0,0,52,0,0,1339,8,0,263,0,0,0,0,397,0,561,0,271884,325,0,0,325,0,0,48276,9108,17666,0,304,16337,87,4774,39659,0,33470,36,4866,0,103,0,0,1184,50772,2055,92,31304,0,9852,0,4282,0,2068,0,1119,132852,0,0,1657,40134,33,0,21869,784,9394,212,9159,3841,0,0,0,18992,26777,0,1351035,65798,461,6982,4043,7928,34545,0,5208,1741,4890,0,433004,59380,19312,468,100,6466,1324,258444,39052,1148,3301,19457,24552,0,433155,0,988,0,670,5673,17679,0,70986,12046,103,18383,0,647,11,305969,0,419078,11013,27878,188533,87123,70,6854,0,49549,48058,61773,20090,418,994,0,1993,2509,800,55,1944,47,24,633,482,0,417,0,4739,153,105,173,0,972,795,53,2368,416,0,6785,403,519,90,223,102,3360,71,2017,34898,943,903,5905,18161,1293,2158,872,0,574,174,1658,0,454,1803,1328844,4061,600583,15,0,724185,1556728,1554410,1289396,265014,2104,341,0,1616,39,108,8,0,8,0,0,0,0,0,206,0,95,84,0,27,0,0,0,0,2015
