LATIN AMERICA AND THE CARIBBEAN,"49,8302167112","49,963418496","50,0842791239","50,3004500464","50,3462496053","50,3666889667","50,3692974551"
Caribbean,"47,975637804","48,324932883","48,6252404407","48,7704014198","48,8200628108","48,7371047725","48,6658660458"
Anguilla,"51,0505836576","52,2460054266","52,9904011814","52,8181041845","52,6748971193","52,5959780622","52,5721455458"
Antigua and Barbuda,"51,9910216976","54,1538461538","55,2858567032","55,329210622","55,3687717704","55,4036249688","55,3759687216"
Aruba,"55,4901689283","55,2213342911","55,092346532","55,258143823","55,3966265622","55,3967990253","55,4598965783"
Bahamas,"48,512381307","47,4947873886","46,7438415537","48,1390503345","49,0682548962","49,4250160186","49,424004142"
Barbados,"58,1043956044","57,1575655888","56,357303687","55,6720219436","55,0769230769","55,0746918057","55,0721292556"
British Virgin Islands,"48,6496577474","49,8905036831","50,7177033493","50,7125732552","50,7145367225","50,7108509304","50,7089533544"
Caribbean Netherlands,"55,0715959386","55,4403899853","55,7488341828","55,7478871805","51,6819571865","51,6074450085","51,6064554338"
Cayman Islands,"50,7616917013","49,9581005587","49,5714953514","49,1526206419","48,8215488215","48,8198600691","48,8195442414"
Cuba,"49,9985530314","52,04108909","55,9995510158","55,7069846678","55,3853421514","55,3839232154","55,3821559074"
Curaçao,missing_data,missing_data,missing_data,missing_data,"59,0059779941","58,8763925447","58,8759245755"
Dominica,"48,0349344978","47,997436719","47,4885844749","47,4915682968","47,4934952298","47,5","47,4933647891"
Dominican Republic,"37,6004204004","38,5115390205","39,2572220769","39,3139911862","39,3624911104","39,3859910868","39,3859244548"
Grenada,"50,5981703026","50,468975469","50,3882783883","50,3911909591","50,3868194842","50,3755136744","50,3649635036"
Guadeloupe,"50,3851753003","51,388032079","52,1830071645","53,6596867456","54,9535505888","55,4772757266","55,4765978863"
Haiti,"44,4246489206","43,7394247039","43,2331991329","42,8482342129","42,5649498633","42,3866022414","42,3852169837"
Jamaica,"51,2527472527","50,5041165852","49,8917922411","49,5640371802","49,2165392575","49,2122415505","49,2113835076"
Martinique,"50,6756233045","52,2071289083","53,2940615136","54,6042711365","55,8036088963","56,2796649981","56,2789262573"
Montserrat,"48,8822652757","48,8213399504","48,637489678","48,6334405145","48,5512920908","48,4826054774","48,4604105572"
Puerto Rico,"52,3610709859","52,4535077366","52,5459246616","52,6386932618","53,1299902613","53,3266308727","53,3265812047"
Saint Kitts and Nevis,"48,8473520249","48,3050847458","47,7431442684","47,6055073331","47,4672187716","47,3868063953","47,383682615"
Saint Lucia,"50,6880301602","50,2237136465","49,8378597487","49,5727241018","49,5371900826","49,5262704565","49,522848941"
Saint Vincent and the Grenadines,"51,435768262","51,3663845224","51,2653819364","51,2172923777","51,1705685619","51,1251911733","51,1207834603"
Sint Maarten (Dutch part),missing_data,missing_data,missing_data,"52,0229007634","52,0229007634","52,0901263968","52,0877565464"
Trinidad and Tobago,"53,5625468756","53,6830890986","53,8045170407","53,9252878693","51,9927010326","51,2338872963","51,2327239415"
Turks and Caicos Islands,"48,2418016594","48,2454894161","48,2529118136","48,2500953107","48,2632434944","48,2591663365","48,255482188"
United States Virgin Islands,"52,233981143","52,5082502166","52,7830280334","52,8200963864","52,8579493331","52,8781227411","52,8769054542"
Central America,"50,6351401789","50,4783989111","49,9009098239","50,0514175735","50,0295438701","49,9515468782","49,9434016989"
Belize,"46,0827522694","47,6409735095","48,9393773295","49,1961181924","49,3981880932","49,6982112156","49,6983232774"
Costa Rica,"49,1956956909","49,3572375627","49,5738809954","50,7684790954","51,6844925062","52,0003789194","52,0001738232"
El Salvador,"53,0869932432","53,0465133925","52,987733737","52,722174408","52,514631485","52,4414317993","52,439571864"
Guatemala,"57,3842887795","57,1586805644","55,9196990794","54,4749528401","53,4270306098","52,6036348785","52,6027867726"
Honduras,"49,1267384801","49,0926245634","48,7684902147","48,1829596413","47,5740252125","47,5011091683","47,4987080103"
Mexico,"49,9258273272","49,931414091","49,6523563751","49,5230088409","49,3891936159","49,3218399956","49,3217848189"
Nicaragua,"49,6390719683","49,7952590255","49,248083188","49,1007503293","48,7638282485","48,5296309175","48,528875823"
Panama,"47,1694504654","48,1425022584","49,1224073852","49,1234487041","48,5528482159","48,6541064371","48,6541042741"
South America,"49,9438045116","50,2518023949","50,5673983987","50,8282239477","50,8556765996","50,898343685","50,9138288752"
Argentina,"52,2322004898","52,7903181618","53,3881870046","53,6898238467","53,9470762593","53,9707098972","53,9706651439"
Bolivia (Plurinational State of),"49,0916239594","48,7954257279","48,5581385309","48,0077961854","47,5929212184","47,5910734392","47,5909887998"
Brazil,"46,632695359","46,5783479894","46,5150249198","46,2842673298","46,0176722334","46,0151723214","46,0150606955"
Chile,"49,2590766598","51,1069605454","52,2268964428","52,6680420215","52,8797951472","52,8796257637","52,8795200698"
Colombia,"49,0693057913","48,883049849","48,7058544463","48,2343976508","47,1944379622","46,7362398839","46,7358539619"
Ecuador,"51,0176321778","49,7111031948","49,0328200999","48,6734541419","48,4356079","48,2979925835","48,2977838363"
Falkland Islands (Malvinas),"42,9239766082","41,2442396313","40,3936269916","42,1097770154","43,8022284123","44,4302991725","44,3951868271"
French Guiana,"45,2257435704","47,4283840242","49,2556980522","50,5840310866","51,6409106015","52,5021676028","52,5018349774"
Guyana,"46,2759462759","46,394836272","46,4459930314","46,4758925285","46,4955051044","46,5093603744","46,5035415325"
Paraguay,"47,5117926936","47,5430133462","47,8777858308","47,8742057619","47,9759699062","48,0365839629","48,0360580367"
Peru,"49,9607843137","50,5376154551","50,2888691114","50,0315961878","49,7965883948","49,929493556","49,9285561954"
Suriname,"46,0318340636","45,8599012124","45,8590852905","45,5234077947","45,4611839952","45,4073789393","45,4055640579"
Uruguay,"53,2899832851","53,5182172368","53,7610694152","54,2530187808","54,7526323381","54,7684615287","54,7684266077"
Venezuela (Bolivarian Republic of),"49,5049311762","49,6593123895","49,8216863001","50,0172806433","49,8333443486","49,9121362984","49,9120824266"
NORTHERN AMERICA,"51,1153421038","50,805528676","50,4757997701","50,3019296156","51,0610877606","51,497110509","51,4977086111"
Bermuda,"51,8140661863","51,7630127129","51,7149649083","51,4882906544","51,2709171786","51,1868660462","51,1818085892"
Canada,"51,3155508089","51,5680879991","51,7565948961","52,0341306978","52,1308857299","52,1308845946","52,1308762781"
Greenland,"30,2782497876","31,543715847","30,0814211695","31,962309303","32,3803405075","34,2486270594","34,2367808447"
Saint Pierre and Miquelon,"49,0445859873","48,3333333333","48,1481481481","47,9511769834","47,7876106195","47,6673427992","47,5757575758"
